Property_ID,Timestamp,half-hour,Boiler_Energy_Output,Circulation_Pump_Energy_Consumed,Heat_Pump_Energy_Output,Whole_System_Energy_Consumed,External_Air_Temperature,Heat_Pump_Heating_Flow_Temperature,Heat_Pump_Return_Temperature,Internal_Air_Temperature,Hot_Water_Flow_Temperature,Immersion_Heater_Energy_Consumed,Back-up_Heater_Energy_Consumed,Brine_Flow_Temperature,Brine_Return_Temperature
EOH0669,2023-08-11 03:30:00,03:30:00,,0.0,27407.31,9595.42,16.18,33.07,33.74,22.15,,0.0,,,
EOH0669,2023-08-11 04:00:00,04:00:00,,0.0,27407.31,9595.431,16.15,32.58,33.42,22.11,,0.0,,,
EOH0669,2023-08-11 04:30:00,04:30:00,,0.0,27407.31,9595.445,16.33,32.17,33.15,22.04,,0.0,,,
EOH0669,2023-08-11 05:00:00,05:00:00,,0.0,27407.31,9595.472,16.56,31.83,32.91,21.99,,0.0,,,
EOH0669,2023-08-11 05:30:00,05:30:00,,0.0,27407.31,9595.5,16.85,31.57,32.7,21.94,,0.0,,,
EOH0669,2023-08-11 06:00:00,06:00:00,,0.0,27407.31,9595.527,17.12,31.34,32.5,21.91,,0.0,,,
EOH0669,2023-08-11 06:30:00,06:30:00,,0.0,27407.31,9595.555,17.34,31.15,32.28,22.01,,0.0,,,
EOH0669,2023-08-11 07:00:00,07:00:00,,0.0,27408.806,9596.225,17.79,36.77,46.03,22.23,52.99,0.0,,,
EOH0669,2023-08-11 07:30:00,07:30:00,,0.0,27408.806,9596.237,18.49,55.93,52.04,22.55,,0.0,,,
EOH0669,2023-08-11 08:00:00,08:00:00,,0.0,27408.806,9596.249,18.87,50.35,46.64,22.82,,0.0,,,
EOH0669,2023-08-11 08:30:00,08:30:00,,0.0,27408.806,9596.277,18.89,46.03,42.88,23.05,,0.0,,,
EOH0669,2023-08-11 09:00:00,09:00:00,,0.0,27408.806,9596.303,18.94,42.68,40.14,23.13,,0.0,,,
EOH0669,2023-08-11 09:30:00,09:30:00,,0.0,27408.806,9596.315,19.04,39.99,38.0,23.18,,0.0,,,
EOH0669,2023-08-11 10:00:00,10:00:00,,0.0,27408.806,9596.343,19.72,37.88,36.29,23.3,,0.0,,,
EOH0669,2023-08-11 10:30:00,10:30:00,,0.0,27408.806,9596.371,21.06,36.32,34.96,23.56,,0.0,,,
EOH0669,2023-08-11 11:00:00,11:00:00,,0.0,27408.806,9596.397,21.68,35.16,33.92,23.72,,0.0,,,
EOH0669,2023-08-11 11:30:00,11:30:00,,0.0,27408.806,9596.408,21.49,34.29,33.13,23.75,,0.0,,,
EOH0669,2023-08-11 12:00:00,12:00:00,,0.0,27408.806,9596.42,21.53,33.6,32.49,23.78,,0.0,,,
EOH0669,2023-08-11 12:30:00,12:30:00,,0.0,27408.806,9596.432,21.82,33.06,31.92,23.63,,0.0,,,
EOH0669,2023-08-11 13:00:00,13:00:00,,0.0,27408.806,9596.46,22.08,32.58,31.44,23.57,,0.0,,,
EOH0669,2023-08-11 13:30:00,13:30:00,,0.0,27408.806,9596.487,22.28,32.16,31.07,23.58,,0.0,,,
EOH0669,2023-08-11 14:00:00,14:00:00,,0.0,27410.347,9596.959,22.26,31.88,35.06,23.58,46.77,0.0,,,
EOH0669,2023-08-11 14:30:00,14:30:00,,0.0,27412.589,9597.655,21.98,57.9,54.31,23.59,58.76,0.0,,,
EOH0669,2023-08-11 15:00:00,15:00:00,,0.0,27412.589,9597.666,21.37,53.15,49.19,23.6,,0.0,,,
EOH0669,2023-08-11 15:30:00,15:30:00,,0.0,27412.589,9597.684,20.39,48.25,44.68,23.56,,0.0,,,
EOH0669,2023-08-11 16:00:00,16:00:00,,0.0,27412.589,9597.704,19.81,44.39,41.54,23.54,,0.0,,,
EOH0669,2023-08-11 16:30:00,16:30:00,,0.0,27412.589,9597.715,19.68,41.28,39.08,23.53,,0.0,,,
EOH0669,2023-08-11 17:00:00,17:00:00,,0.0,27412.589,9597.734,19.48,38.94,37.18,23.63,,0.0,,,
EOH0669,2023-08-11 17:30:00,17:30:00,,0.0,27412.589,9597.754,19.19,37.2,35.74,23.63,,0.0,,,
EOH0669,2023-08-11 18:00:00,18:00:00,,0.0,27412.589,9597.765,18.8,35.87,34.61,23.7,,0.0,,,
EOH0669,2023-08-11 18:30:00,18:30:00,,0.0,27412.589,9597.776,18.29,34.82,33.71,23.77,,0.0,,,
EOH0669,2023-08-11 19:00:00,19:00:00,,0.0,27412.589,9597.788,17.41,33.95,32.96,23.77,,0.0,,,
EOH0669,2023-08-11 19:30:00,19:30:00,,0.0,27412.589,9597.799,16.09,33.24,32.33,23.76,,0.0,,,
EOH0669,2023-08-11 20:00:00,20:00:00,,0.0,27412.589,9597.81,14.93,32.66,31.81,23.67,,0.0,,,
EOH0669,2023-08-11 20:30:00,20:30:00,,0.0,27412.589,9597.821,13.95,32.19,31.4,23.66,,0.0,,,
EOH0669,2023-08-11 21:00:00,21:00:00,,0.0,27412.589,9597.832,13.32,31.8,31.04,23.61,,0.0,,,
EOH0669,2023-08-11 21:30:00,21:30:00,,0.0,27415.472,9598.899,13.1,31.6,44.63,23.6,52.24,0.0,,,
EOH0669,2023-08-11 22:00:00,22:00:00,,0.0,27415.785,9599.035,13.09,55.77,52.71,23.59,59.01,0.0,,,
EOH0669,2023-08-11 22:30:00,22:30:00,,0.0,27415.785,9599.046,13.32,50.47,46.79,23.52,,0.0,,,
EOH0669,2023-08-11 23:00:00,23:00:00,,0.0,27415.785,9599.071,13.42,46.12,43.06,23.41,,0.0,,,
EOH0669,2023-08-11 23:30:00,23:30:00,,0.0,27415.785,9599.084,13.36,42.74,40.38,23.3,,0.0,,,
EOH0669,2023-08-12 00:00:00,00:00:00,,0.0,27415.785,9599.095,13.15,40.15,38.36,23.15,,0.0,,,
EOH0669,2023-08-12 00:30:00,00:30:00,,0.0,27415.785,9599.107,12.75,38.15,36.87,23.03,,0.0,,,
EOH0669,2023-08-12 01:00:00,01:00:00,,0.0,27415.785,9599.118,12.81,36.6,35.77,22.9,,0.0,,,
EOH0669,2023-08-12 01:30:00,01:30:00,,0.0,27415.785,9599.13,13.38,35.38,34.94,22.78,,0.0,,,
EOH0669,2023-08-12 02:00:00,02:00:00,,0.0,27415.785,9599.157,13.79,34.39,34.3,22.68,,0.0,,,
EOH0669,2023-08-12 02:30:00,02:30:00,,0.0,27415.785,9599.17,14.01,33.6,33.8,22.55,,0.0,,,
EOH0669,2023-08-12 03:00:00,03:00:00,,0.0,27415.785,9599.197,14.03,32.94,33.38,22.45,,0.0,,,
EOH0669,2023-08-12 03:30:00,03:30:00,,0.0,27415.785,9599.21,13.81,32.4,33.02,22.34,,0.0,,,
EOH0669,2023-08-12 04:00:00,04:00:00,,0.0,27415.785,9599.221,13.69,31.95,32.72,22.24,,0.0,,,
EOH0669,2023-08-12 04:30:00,04:30:00,,0.0,27415.785,9599.247,13.66,31.56,32.45,22.14,,0.0,,,
EOH0669,2023-08-12 05:00:00,05:00:00,,0.0,27415.785,9599.26,13.94,31.21,32.23,22.05,,0.0,,,
EOH0669,2023-08-12 05:30:00,05:30:00,,0.0,27415.785,9599.286,14.59,30.96,32.03,21.99,,0.0,,,
EOH0669,2023-08-12 06:00:00,06:00:00,,0.0,27415.785,9599.313,15.08,30.73,31.84,21.94,,0.0,,,
EOH0669,2023-08-12 06:30:00,06:30:00,,0.0,27415.785,9599.339,15.38,30.52,31.63,21.92,,0.0,,,
EOH0669,2023-08-12 07:00:00,07:00:00,,0.0,27415.785,9599.367,15.71,30.31,31.41,21.89,,0.0,,,
EOH0669,2023-08-12 07:30:00,07:30:00,,0.0,27415.785,9599.394,16.08,30.14,31.2,21.92,,0.0,,,
EOH0669,2023-08-12 08:00:00,08:00:00,,0.0,27415.785,9599.421,16.1,29.97,30.99,21.95,,0.0,,,
EOH0669,2023-08-12 08:30:00,08:30:00,,0.0,27415.785,9599.447,15.74,29.76,30.73,21.99,,0.0,,,
EOH0669,2023-08-12 09:00:00,09:00:00,,0.0,27415.785,9599.461,15.85,29.84,30.44,22.12,,0.0,,,
EOH0669,2023-08-12 09:30:00,09:30:00,,0.0,27415.785,9599.472,16.48,29.97,30.18,22.21,,0.0,,,
EOH0669,2023-08-12 10:00:00,10:00:00,,0.0,27419.918,9600.775,16.94,29.96,45.69,22.24,51.69,0.0,,,
EOH0669,2023-08-12 10:30:00,10:30:00,,0.0,27420.763,9601.122,17.21,57.47,54.87,22.33,59.46,0.0,,,
EOH0669,2023-08-12 11:00:00,11:00:00,,0.0,27420.763,9601.133,17.42,52.29,48.56,22.44,,0.0,,,
EOH0669,2023-08-12 11:30:00,11:30:00,,0.0,27420.763,9601.155,17.58,47.52,44.22,22.49,,0.0,,,
EOH0669,2023-08-12 12:00:00,12:00:00,,0.0,27420.763,9601.182,17.95,43.81,41.15,22.54,,0.0,,,
EOH0669,2023-08-12 12:30:00,12:30:00,,0.0,27420.763,9601.21,18.54,40.91,38.81,22.57,,0.0,,,
EOH0669,2023-08-12 13:00:00,13:00:00,,0.0,27420.763,9601.237,19.17,38.69,37.0,22.64,,0.0,,,
EOH0669,2023-08-12 13:30:00,13:30:00,,0.0,27420.763,9601.265,19.86,37.0,35.64,22.7,,0.0,,,
EOH0669,2023-08-12 14:00:00,14:00:00,,0.0,27420.763,9601.294,19.92,35.71,34.59,22.79,,0.0,,,
EOH0669,2023-08-12 14:30:00,14:30:00,,0.0,27420.763,9601.321,19.26,34.69,33.74,22.82,,0.0,,,
EOH0669,2023-08-12 15:00:00,15:00:00,,0.0,27420.763,9601.348,18.91,33.9,33.06,22.89,,0.0,,,
EOH0669,2023-08-12 15:30:00,15:30:00,,0.0,27420.763,9601.375,,33.28,32.51,22.95,,0.0,,,
EOH0669,2023-08-12 16:00:00,16:00:00,,0.0,27420.763,9601.391,,32.79,32.07,22.99,,0.0,,,
EOH0669,2023-08-12 16:30:00,16:30:00,,0.0,27420.763,9601.401,19.2,32.39,31.71,22.97,,0.0,,,
EOH0669,2023-08-12 17:00:00,17:00:00,,0.0,27420.763,9601.423,18.75,32.07,31.4,22.95,,0.0,,,
EOH0669,2023-08-12 17:30:00,17:30:00,,0.0,27420.763,9601.439,17.71,31.81,31.15,22.93,,0.0,,,
EOH0669,2023-08-12 18:00:00,18:00:00,,0.0,27420.763,9601.45,17.09,31.6,30.93,22.89,,0.0,,,
EOH0669,2023-08-12 18:30:00,18:30:00,,0.0,27420.763,9601.461,16.95,31.42,30.74,22.79,,0.0,,,
EOH0669,2023-08-12 19:00:00,19:00:00,,0.0,27420.763,9601.472,16.52,31.26,30.56,22.7,,0.0,,,
EOH0669,2023-08-12 19:30:00,19:30:00,,0.0,27420.763,9601.483,15.74,31.12,30.41,22.6,,0.0,,,
EOH0669,2023-08-12 20:00:00,20:00:00,,0.0,27420.763,9601.494,15.41,31.0,30.26,22.52,,0.0,,,
EOH0669,2023-08-12 20:30:00,20:30:00,,0.0,27420.763,9601.516,15.58,30.86,30.1,22.48,,0.0,,,
EOH0669,2023-08-12 21:00:00,21:00:00,,0.0,27420.763,9601.532,15.71,30.69,29.9,22.43,,0.0,,,
EOH0669,2023-08-12 21:30:00,21:30:00,,0.0,27420.763,9601.543,15.81,30.54,29.73,22.41,,0.0,,,
EOH0669,2023-08-12 22:00:00,22:00:00,,0.0,27420.763,9601.554,15.51,30.38,29.53,22.38,,0.0,,,
EOH0669,2023-08-12 22:30:00,22:30:00,,0.0,27420.763,9601.565,14.75,30.22,29.34,22.35,,0.0,,,
EOH0669,2023-08-12 23:00:00,23:00:00,,0.0,27421.309,9601.83,14.2,30.1,31.11,22.25,41.1,0.0,,,
EOH0669,2023-08-12 23:30:00,23:30:00,,0.0,27424.73,9603.029,13.89,58.9,53.66,22.2,57.66,0.0,,,
EOH0669,2023-08-13 00:00:00,00:00:00,,0.0,27424.73,9603.041,13.61,54.86,51.25,22.15,,0.0,,,
EOH0669,2023-08-13 00:30:00,00:30:00,,0.0,27424.73,9603.054,13.36,49.44,45.95,22.06,,0.0,,,
EOH0669,2023-08-13 01:00:00,01:00:00,,0.0,27424.73,9603.08,12.95,45.25,42.45,22.0,,0.0,,,
EOH0669,2023-08-13 01:30:00,01:30:00,,0.0,27424.73,9603.091,12.36,42.02,39.88,21.94,,0.0,,,
EOH0669,2023-08-13 02:00:00,02:00:00,,0.0,27424.73,9603.102,12.15,39.51,37.96,21.84,,0.0,,,
EOH0669,2023-08-13 02:30:00,02:30:00,,0.0,27424.73,9603.113,12.37,37.56,36.54,21.74,,0.0,,,
EOH0669,2023-08-13 03:00:00,03:00:00,,0.0,27424.73,9603.125,12.5,36.03,35.48,21.68,,0.0,,,
EOH0669,2023-08-13 03:30:00,03:30:00,,0.0,27424.73,9603.136,12.51,34.81,34.67,21.61,,0.0,,,
EOH0669,2023-08-13 04:00:00,04:00:00,,0.0,27424.73,9603.147,12.65,33.77,34.0,21.53,,0.0,,,
EOH0669,2023-08-13 04:30:00,04:30:00,,0.0,27424.73,9603.161,12.94,32.9,33.42,21.44,,0.0,,,
EOH0669,2023-08-13 05:00:00,05:00:00,,0.0,27424.73,9603.186,13.1,32.2,32.94,21.39,,0.0,,,
EOH0669,2023-08-13 05:30:00,05:30:00,,0.0,27424.73,9603.2,13.11,31.62,32.55,21.33,,0.0,,,
EOH0669,2023-08-13 06:00:00,06:00:00,,0.0,27424.73,9603.227,13.34,31.13,32.21,21.24,,0.0,,,
EOH0669,2023-08-13 06:30:00,06:30:00,,0.0,27424.73,9603.255,13.82,30.72,31.89,21.24,,0.0,,,
EOH0669,2023-08-13 07:00:00,07:00:00,,0.0,27424.73,9603.282,14.31,30.37,31.59,21.21,,0.0,,,
EOH0669,2023-08-13 07:30:00,07:30:00,,0.0,27424.73,9603.309,14.83,30.06,31.32,21.22,,0.0,,,
EOH0669,2023-08-13 08:00:00,08:00:00,,0.0,27424.73,9603.336,15.42,29.79,31.1,21.45,,0.0,,,
EOH0669,2023-08-13 08:30:00,08:30:00,,0.0,27424.73,9603.362,16.09,29.53,30.84,21.52,,0.0,,,
EOH0669,2023-08-13 09:00:00,09:00:00,,0.0,27424.73,9603.39,16.9,29.42,30.59,21.56,,0.0,,,
EOH0669,2023-08-13 09:30:00,09:30:00,,0.0,27424.73,9603.417,17.87,29.34,30.37,21.62,,0.0,,,
EOH0669,2023-08-13 10:00:00,10:00:00,,0.0,27424.73,9603.444,18.51,29.21,30.21,21.83,,0.0,,,
EOH0669,2023-08-13 10:30:00,10:30:00,,0.0,27424.73,9603.471,18.77,29.23,30.05,22.11,,0.0,,,
EOH0669,2023-08-13 11:00:00,11:00:00,,0.0,27424.73,9603.498,19.07,29.21,29.84,22.27,,0.0,,,
EOH0669,2023-08-13 11:30:00,11:30:00,,0.0,27424.73,9603.526,19.42,29.48,29.6,22.33,,0.0,,,
EOH0669,2023-08-13 12:00:00,12:00:00,,0.0,27429.428,9604.813,19.42,29.59,40.37,22.31,47.27,0.0,,,
EOH0669,2023-08-13 12:30:00,12:30:00,,0.0,27431.248,9605.451,19.02,58.68,55.61,22.32,59.3,0.0,,,
EOH0669,2023-08-13 13:00:00,13:00:00,,0.0,27431.248,9605.462,18.78,53.97,50.05,22.43,,0.0,,,
EOH0669,2023-08-13 13:30:00,13:30:00,,0.0,27431.248,9605.48,18.73,48.83,45.27,22.5,,0.0,,,
EOH0669,2023-08-13 14:00:00,14:00:00,,0.0,27431.248,9605.508,18.91,44.8,41.99,22.59,,0.0,,,
EOH0669,2023-08-13 14:30:00,14:30:00,,0.0,27431.248,9605.529,19.35,41.64,39.47,22.59,,0.0,,,
EOH0669,2023-08-13 15:00:00,15:00:00,,0.0,27431.248,9605.547,19.52,39.19,37.56,22.66,,0.0,,,
EOH0669,2023-08-13 15:30:00,15:30:00,,0.0,27431.248,9605.575,19.36,37.27,36.14,22.72,,0.0,,,
EOH0669,2023-08-13 16:00:00,16:00:00,,0.0,27431.248,9605.602,19.2,35.79,35.09,22.84,,0.0,,,
EOH0669,2023-08-13 16:30:00,16:30:00,,0.0,27431.248,9605.623,19.06,34.62,34.31,22.92,,0.0,,,
EOH0669,2023-08-13 17:00:00,17:00:00,,0.0,27431.248,9605.633,18.4,33.7,33.72,22.91,,0.0,,,
EOH0669,2023-08-13 17:30:00,17:30:00,,0.0,27431.248,9605.644,17.16,32.93,33.21,22.9,,0.0,,,
EOH0669,2023-08-13 18:00:00,18:00:00,,0.0,27431.248,9605.655,16.36,32.35,32.81,22.89,,0.0,,,
EOH0669,2023-08-13 18:30:00,18:30:00,,0.0,27431.248,9605.666,16.07,31.88,32.49,22.87,,0.0,,,
EOH0669,2023-08-13 19:00:00,19:00:00,,0.0,27431.248,9605.677,15.69,31.49,32.19,22.85,,0.0,,,
EOH0669,2023-08-13 19:30:00,19:30:00,,0.0,27431.248,9605.688,15.21,31.12,31.89,22.7,,0.0,,,
EOH0669,2023-08-13 20:00:00,20:00:00,,0.0,27431.248,9605.699,14.81,30.78,31.58,22.53,,0.0,,,
EOH0669,2023-08-13 20:30:00,20:30:00,,0.0,27431.248,9605.711,14.51,30.48,31.29,22.4,,0.0,,,
EOH0669,2023-08-13 21:00:00,21:00:00,,0.0,27431.248,9605.722,13.97,30.2,31.01,22.39,,0.0,,,
EOH0669,2023-08-13 21:30:00,21:30:00,,0.0,27431.248,9605.733,13.14,29.94,30.72,22.35,,0.0,,,
EOH0669,2023-08-13 22:00:00,22:00:00,,0.0,27431.248,9605.744,12.42,29.69,30.47,22.34,,0.0,,,
EOH0669,2023-08-13 22:30:00,22:30:00,,0.0,27431.248,9605.755,11.81,29.49,30.26,22.32,,0.0,,,
EOH0669,2023-08-13 23:00:00,23:00:00,,0.0,27431.248,9605.766,11.67,29.32,30.07,22.26,,0.0,,,
EOH0669,2023-08-13 23:30:00,23:30:00,,0.0,27431.248,9605.777,12.07,29.19,29.91,22.15,,0.0,,,
EOH0669,2023-08-14 00:00:00,00:00:00,,0.0,27431.248,9605.788,12.34,29.06,29.77,22.03,,0.0,,,
EOH0669,2023-08-14 00:30:00,00:30:00,,0.0,27431.248,9605.8,12.46,28.96,29.64,21.9,,0.0,,,
EOH0669,2023-08-14 01:00:00,01:00:00,,0.0,27431.248,9605.811,12.35,28.84,29.51,21.78,,0.0,,,
EOH0669,2023-08-14 01:30:00,01:30:00,,0.0,27431.248,9605.822,11.97,28.73,29.39,21.67,,0.0,,,
EOH0669,2023-08-14 02:00:00,02:00:00,,0.0,27431.248,9605.833,11.56,28.65,29.29,21.56,,0.0,,,
EOH0669,2023-08-14 02:30:00,02:30:00,,0.0,27431.248,9605.845,11.12,28.58,29.22,21.46,,0.0,,,
EOH0669,2023-08-14 03:00:00,03:00:00,,0.0,27431.248,9605.863,11.27,28.53,29.14,21.36,,0.0,,,
EOH0669,2023-08-14 03:30:00,03:30:00,,0.0,27431.249,9605.961,12.09,28.49,29.46,21.28,27.56,0.0,,,
EOH0669,2023-08-14 04:00:00,04:00:00,,0.0,27433.551,9607.053,12.28,59.24,54.25,21.19,57.05,0.0,,,
EOH0669,2023-08-14 04:30:00,04:30:00,,0.0,27433.551,9607.064,11.75,55.09,51.59,21.1,,0.0,,,
EOH0669,2023-08-14 05:00:00,05:00:00,,0.0,27433.551,9607.078,11.69,49.49,46.1,21.01,,0.0,,,
EOH0669,2023-08-14 05:30:00,05:30:00,,0.0,27433.551,9607.105,12.17,45.16,42.5,21.0,,0.0,,,
EOH0669,2023-08-14 06:00:00,06:00:00,,0.0,27433.551,9607.132,12.65,41.79,39.8,20.89,,0.0,,,
EOH0669,2023-08-14 06:30:00,06:30:00,,0.0,27433.551,9607.156,13.13,39.16,37.78,20.88,,0.0,,,
EOH0669,2023-08-14 07:00:00,07:00:00,,0.0,27433.551,9607.17,13.46,37.09,36.29,20.81,,0.0,,,
EOH0669,2023-08-14 07:30:00,07:30:00,,0.0,27433.551,9607.197,13.62,35.42,35.17,20.8,,0.0,,,
EOH0669,2023-08-14 08:00:00,08:00:00,,0.0,27433.551,9607.224,13.86,34.04,34.25,20.8,,0.0,,,
EOH0669,2023-08-14 08:30:00,08:30:00,,0.0,27433.551,9607.251,14.18,32.92,33.5,20.88,,0.0,,,
EOH0669,2023-08-14 09:00:00,09:00:00,,0.0,27433.551,9607.277,14.29,31.99,32.86,21.0,,0.0,,,
EOH0669,2023-08-14 09:30:00,09:30:00,,0.0,27433.551,9607.304,14.16,31.28,32.26,21.14,,0.0,,,
EOH0669,2023-08-14 10:00:00,10:00:00,,0.0,27433.551,9607.331,14.21,30.83,31.62,21.38,,0.0,,,
EOH0669,2023-08-14 10:30:00,10:30:00,,0.0,27433.551,9607.355,14.46,30.67,31.07,21.42,,0.0,,,
EOH0669,2023-08-14 11:00:00,11:00:00,,0.0,27433.551,9607.369,14.61,30.46,30.58,21.43,,0.0,,,
EOH0669,2023-08-14 11:30:00,11:30:00,,0.0,27433.551,9607.396,14.65,30.27,30.16,21.21,,0.0,,,
EOH0669,2023-08-14 12:00:00,12:00:00,,0.0,27433.551,9607.423,14.78,30.07,29.78,21.23,,0.0,,,
EOH0669,2023-08-14 12:30:00,12:30:00,,0.0,27433.551,9607.45,15.02,29.87,29.43,21.25,,0.0,,,
EOH0669,2023-08-14 13:00:00,13:00:00,,0.0,27433.551,9607.477,15.11,29.67,29.11,21.33,,0.0,,,
EOH0669,2023-08-14 13:30:00,13:30:00,,0.0,27433.551,9607.505,15.02,29.48,28.83,21.39,,0.0,,,
EOH0669,2023-08-14 14:00:00,14:00:00,,0.0,27433.551,9607.53,14.97,29.31,28.6,21.39,,0.0,,,
EOH0669,2023-08-14 14:30:00,14:30:00,,0.0,27433.551,9607.541,14.98,29.16,28.39,21.39,,0.0,,,
EOH0669,2023-08-14 15:00:00,15:00:00,,0.0,27436.369,9608.357,14.9,29.06,35.47,21.35,44.23,0.0,,,
EOH0669,2023-08-14 15:30:00,15:30:00,,0.0,27439.059,9609.31,14.7,58.73,55.03,21.3,58.8,0.0,,,
EOH0669,2023-08-14 16:00:00,16:00:00,,0.0,27439.059,9609.32,14.52,54.2,50.49,21.2,,0.0,,,
EOH0669,2023-08-14 16:30:00,16:30:00,,0.0,27439.059,9609.335,14.36,48.74,45.28,21.15,,0.0,,,
EOH0669,2023-08-14 17:00:00,17:00:00,,0.0,27439.059,9609.357,14.24,44.5,41.77,21.08,,0.0,,,
EOH0669,2023-08-14 17:30:00,17:30:00,,0.0,27439.059,9609.369,14.17,41.22,39.16,21.0,,0.0,,,
EOH0669,2023-08-14 18:00:00,18:00:00,,0.0,27439.059,9609.38,14.09,38.68,37.2,20.93,,0.0,,,
EOH0669,2023-08-14 18:30:00,18:30:00,,0.0,27439.059,9609.391,13.99,36.69,35.74,20.86,,0.0,,,
EOH0669,2023-08-14 19:00:00,19:00:00,,0.0,27439.059,9609.402,13.91,35.12,34.64,20.8,,0.0,,,
EOH0669,2023-08-14 19:30:00,19:30:00,,0.0,27439.059,9609.413,13.88,33.86,33.8,20.7,,0.0,,,
EOH0669,2023-08-14 20:00:00,20:00:00,,0.0,27439.059,9609.428,13.84,32.83,33.14,20.65,,0.0,,,
EOH0669,2023-08-14 20:30:00,20:30:00,,0.0,27439.059,9609.456,13.8,32.02,32.61,20.59,,0.0,,,
EOH0669,2023-08-14 21:00:00,21:00:00,,0.0,27439.059,9609.479,13.76,31.34,32.17,20.5,,0.0,,,
EOH0669,2023-08-14 21:30:00,21:30:00,,0.0,27439.059,9609.495,13.73,30.76,31.78,20.44,,0.0,,,
EOH0669,2023-08-14 22:00:00,22:00:00,,0.0,27439.059,9609.524,13.71,30.29,31.45,20.4,,0.0,,,
EOH0669,2023-08-14 22:30:00,22:30:00,,0.0,27439.059,9609.552,13.72,29.9,31.15,20.33,,0.0,,,
EOH0669,2023-08-14 23:00:00,23:00:00,,0.0,27439.059,9609.574,13.69,29.56,30.88,20.29,,0.0,,,
EOH0669,2023-08-14 23:30:00,23:30:00,,0.0,27439.059,9609.589,13.63,29.28,30.65,20.22,,0.0,,,
EOH0669,2023-08-15 00:00:00,00:00:00,,0.0,27439.059,9609.614,13.51,29.02,30.44,20.19,,0.0,,,
EOH0669,2023-08-15 00:30:00,00:30:00,,0.0,27439.059,9609.626,13.33,28.81,30.24,20.1,,0.0,,,
EOH0669,2023-08-15 01:00:00,01:00:00,,0.0,27439.059,9609.637,13.16,28.63,30.05,20.08,,0.0,,,
EOH0669,2023-08-15 01:30:00,01:30:00,,0.0,27439.059,9609.649,13.0,28.45,29.87,19.99,,0.0,,,
EOH0669,2023-08-15 02:00:00,02:00:00,,0.0,27439.059,9609.664,12.93,28.29,29.7,19.98,,0.0,,,
EOH0669,2023-08-15 02:30:00,02:30:00,,0.0,27439.059,9609.688,12.94,28.15,29.54,19.9,,0.0,,,
EOH0669,2023-08-15 03:00:00,03:00:00,,0.0,27439.059,9609.699,12.85,28.03,29.38,19.87,,0.0,,,
EOH0669,2023-08-15 03:30:00,03:30:00,,0.0,27439.059,9609.711,12.64,27.91,29.22,19.8,,0.0,,,
EOH0669,2023-08-15 04:00:00,04:00:00,,0.0,27439.059,9609.722,12.37,27.79,29.08,19.77,,0.0,,,
EOH0669,2023-08-15 04:30:00,04:30:00,,0.0,27439.059,9609.733,12.02,27.68,28.93,19.72,,0.0,,,
EOH0669,2023-08-15 05:00:00,05:00:00,,0.0,27439.059,9609.744,12.01,27.55,28.8,19.66,,0.0,,,
EOH0669,2023-08-15 05:30:00,05:30:00,,0.0,27439.059,9609.755,12.38,27.45,28.67,19.62,,0.0,,,
EOH0669,2023-08-15 06:00:00,06:00:00,,0.0,27439.059,9609.77,12.95,27.32,28.54,19.59,,0.0,,,
EOH0669,2023-08-15 06:30:00,06:30:00,,0.0,27441.166,9610.828,13.74,27.28,48.61,19.59,53.51,0.0,,,
EOH0669,2023-08-15 07:00:00,07:00:00,,0.0,27441.178,9610.846,14.6,56.3,52.78,19.67,,0.0,,,
EOH0669,2023-08-15 07:30:00,07:30:00,,0.0,27441.178,9610.857,15.54,50.11,46.49,19.68,,0.0,,,
EOH0669,2023-08-15 08:00:00,08:00:00,,0.0,27441.178,9610.884,16.09,45.41,42.47,19.73,,0.0,,,
EOH0669,2023-08-15 08:30:00,08:30:00,,0.0,27441.178,9610.912,16.21,41.75,39.51,19.73,,0.0,,,
EOH0669,2023-08-15 09:00:00,09:00:00,,0.0,27441.178,9610.94,16.66,38.9,37.3,19.73,,0.0,,,
EOH0669,2023-08-15 09:30:00,09:30:00,,0.0,27441.178,9610.968,17.5,36.69,35.66,19.74,,0.0,,,
EOH0669,2023-08-15 10:00:00,10:00:00,,0.0,27441.178,9610.995,17.89,34.96,34.42,19.89,,0.0,,,
EOH0669,2023-08-15 10:30:00,10:30:00,,0.0,27441.178,9611.023,17.75,33.64,33.46,20.06,,0.0,,,
EOH0669,2023-08-15 11:00:00,11:00:00,,0.0,27441.178,9611.051,18.0,32.58,32.74,20.17,,0.0,,,
EOH0669,2023-08-15 11:30:00,11:30:00,,0.0,27441.178,9611.078,18.69,31.75,32.17,20.27,,0.0,,,
EOH0669,2023-08-15 12:00:00,12:00:00,,0.0,27441.178,9611.106,19.11,31.06,31.73,20.28,,0.0,,,
EOH0669,2023-08-15 12:30:00,12:30:00,,0.0,27441.178,9611.117,19.21,30.45,31.4,20.35,,0.0,,,
EOH0669,2023-08-15 13:00:00,13:00:00,,0.0,27441.178,9611.144,18.63,29.96,31.11,20.36,,0.0,,,
EOH0669,2023-08-15 13:30:00,13:30:00,,0.0,27441.178,9611.155,17.27,29.55,30.87,20.32,,0.0,,,
EOH0669,2023-08-15 14:00:00,14:00:00,,0.0,27441.178,9611.166,16.77,29.21,30.67,20.32,,0.0,,,
