Property_ID,Timestamp,half-hour,Boiler_Energy_Output,Circulation_Pump_Energy_Consumed,Heat_Pump_Energy_Output,Whole_System_Energy_Consumed,External_Air_Temperature,Heat_Pump_Heating_Flow_Temperature,Heat_Pump_Return_Temperature,Internal_Air_Temperature,Hot_Water_Flow_Temperature,Immersion_Heater_Energy_Consumed,Back-up_Heater_Energy_Consumed,Brine_Flow_Temperature,Brine_Return_Temperature
EOH0451,2023-03-05 13:00:00,13:00:00,,78.899,7220.263,2249.041,5.77,23.29,24.54,18.06,,120.845,,9.31,9.75
EOH0451,2023-03-05 13:30:00,13:30:00,,78.899,7220.263,2249.046,5.85,23.1,24.34,18.06,,120.845,,9.42,9.7
EOH0451,2023-03-05 14:00:00,14:00:00,,78.899,7220.263,2249.05,5.89,22.92,24.16,18.0,,120.845,,9.58,9.8
EOH0451,2023-03-05 14:30:00,14:30:00,,78.899,7220.263,2249.055,5.88,22.72,24.01,18.0,,120.845,,9.58,9.8
EOH0451,2023-03-05 15:00:00,15:00:00,,78.899,7220.263,2249.059,5.61,22.32,23.91,17.98,,120.845,,9.6,9.85
EOH0451,2023-03-05 15:30:00,15:30:00,,78.899,7220.263,2249.064,5.05,20.07,23.3,17.98,,120.845,,9.54,9.95
EOH0451,2023-03-05 16:00:00,16:00:00,,78.899,7220.263,2249.068,4.68,20.4,21.71,17.91,,120.845,,9.62,9.84
EOH0451,2023-03-05 16:30:00,16:30:00,,78.899,7220.263,2249.073,4.54,20.72,21.84,17.9,,120.845,,9.8,10.01
EOH0451,2023-03-05 17:00:00,17:00:00,,78.899,7220.263,2249.077,4.36,20.2,21.35,17.85,,120.845,,9.64,9.88
EOH0451,2023-03-05 17:30:00,17:30:00,,78.899,7220.263,2249.082,4.11,19.86,21.19,17.82,,120.845,,9.68,10.07
EOH0451,2023-03-05 18:00:00,18:00:00,,78.899,7220.263,2249.086,3.9,19.62,21.15,17.75,,120.845,,9.22,9.46
EOH0451,2023-03-05 18:30:00,18:30:00,,78.899,7220.263,2249.091,3.73,19.38,21.02,17.72,,120.845,,9.22,9.4
EOH0451,2023-03-05 19:00:00,19:00:00,,78.899,7220.263,2249.095,3.36,19.2,20.93,17.65,,120.845,,9.24,9.43
EOH0451,2023-03-05 19:30:00,19:30:00,,78.899,7220.263,2249.1,2.77,19.03,20.87,17.63,,120.845,,9.32,9.53
EOH0451,2023-03-05 20:00:00,20:00:00,,78.899,7220.263,2249.105,2.42,18.9,20.78,17.58,,120.845,,9.4,9.63
EOH0451,2023-03-05 20:30:00,20:30:00,,78.899,7220.263,2249.109,2.33,18.8,20.7,17.57,,120.845,,9.22,9.48
EOH0451,2023-03-05 21:00:00,21:00:00,,78.899,7220.263,2249.114,2.22,18.7,20.62,17.53,,120.845,,9.19,9.43
EOH0451,2023-03-05 21:30:00,21:30:00,,78.899,7220.263,2249.118,2.1,18.59,20.53,17.53,,120.845,,9.25,9.43
EOH0451,2023-03-05 22:00:00,22:00:00,,78.899,7220.263,2249.123,2.04,18.5,20.43,17.52,,120.845,,9.37,9.58
EOH0451,2023-03-05 22:30:00,22:30:00,,78.899,7220.263,2249.128,2.07,18.42,20.37,17.51,,120.845,,9.7,9.92
EOH0451,2023-03-05 23:00:00,23:00:00,,78.899,7220.263,2249.132,1.92,18.39,20.3,17.47,,120.845,,10.32,10.66
EOH0451,2023-03-05 23:30:00,23:30:00,,78.899,7220.263,2249.137,1.56,18.35,20.23,17.46,,120.845,,9.18,9.45
EOH0451,2023-03-06 00:00:00,00:00:00,,78.899,7220.263,2249.141,1.39,18.27,20.13,17.45,,120.845,,9.23,9.43
EOH0451,2023-03-06 00:30:00,00:30:00,,78.899,7220.263,2249.146,1.44,18.16,20.07,17.45,,120.845,,9.35,9.54
EOH0451,2023-03-06 01:00:00,01:00:00,,78.899,7220.263,2249.15,1.46,18.09,19.92,17.46,,120.845,,9.39,9.65
EOH0451,2023-03-06 01:30:00,01:30:00,,78.899,7220.263,2249.155,1.47,18.03,19.83,17.45,,120.845,,9.47,9.77
EOH0451,2023-03-06 02:00:00,02:00:00,,78.899,7220.263,2249.159,1.56,17.97,19.74,17.43,,120.845,,9.5,9.66
EOH0451,2023-03-06 02:30:00,02:30:00,,78.899,7220.263,2249.164,1.74,17.92,19.65,17.42,,120.845,,9.53,9.68
EOH0451,2023-03-06 03:00:00,03:00:00,,78.899,7220.263,2249.168,1.83,17.84,19.56,17.4,,120.845,,9.5,9.68
EOH0451,2023-03-06 03:30:00,03:30:00,,78.899,7220.263,2249.173,1.82,17.8,19.49,17.39,,120.845,,9.59,9.77
EOH0451,2023-03-06 04:00:00,04:00:00,,78.9,7220.263,2249.184,1.79,17.75,20.36,17.33,32.11,120.845,,9.86,10.04
EOH0451,2023-03-06 04:30:00,04:30:00,,78.926,7221.374,2249.694,1.75,,49.06,17.33,50.89,120.845,,9.56,8.56
EOH0451,2023-03-06 05:00:00,05:00:00,,78.932,7221.385,2249.705,1.92,39.5,41.7,17.31,49.98,120.845,,15.06,12.75
EOH0451,2023-03-06 05:30:00,05:30:00,,78.935,7221.385,2249.714,2.32,31.88,30.86,17.31,,120.845,,9.23,9.87
EOH0451,2023-03-06 06:00:00,06:00:00,,78.936,7221.385,2249.719,2.63,28.34,27.52,17.28,,120.845,,9.05,9.62
EOH0451,2023-03-06 06:30:00,06:30:00,,78.936,7221.385,2249.723,2.83,26.4,26.09,17.27,,120.845,,9.28,10.29
EOH0451,2023-03-06 07:00:00,07:00:00,,78.936,7221.385,2249.728,3.13,25.21,25.42,17.23,,120.845,,9.3,10.32
EOH0451,2023-03-06 07:30:00,07:30:00,,78.936,7221.385,2249.733,3.53,24.45,24.95,17.22,,120.845,,9.47,9.78
EOH0451,2023-03-06 08:00:00,08:00:00,,78.936,7221.385,2249.737,3.94,23.91,24.59,17.18,,120.845,,9.51,9.75
EOH0451,2023-03-06 08:30:00,08:30:00,,78.936,7221.385,2249.742,4.36,23.5,24.31,17.18,,120.845,,9.47,9.96
EOH0451,2023-03-06 09:00:00,09:00:00,,78.936,7221.385,2249.747,4.7,23.18,24.06,17.15,,120.845,,9.51,9.93
EOH0451,2023-03-06 09:30:00,09:30:00,,78.936,7221.385,2249.751,4.95,22.92,23.82,17.15,,120.845,,9.47,9.68
EOH0451,2023-03-06 10:00:00,10:00:00,,78.936,7221.385,2249.756,5.09,22.68,23.6,17.11,,120.845,,9.38,9.59
EOH0451,2023-03-06 10:30:00,10:30:00,,78.936,7221.385,2249.761,5.1,22.45,23.42,17.02,,120.845,,9.25,9.54
EOH0451,2023-03-06 11:00:00,11:00:00,,78.936,7221.385,2249.765,5.17,22.24,23.26,17.01,,120.845,,9.0,9.29
EOH0451,2023-03-06 11:30:00,11:30:00,,78.936,7221.385,2249.77,5.31,22.01,23.12,16.94,,120.845,,8.85,9.05
EOH0451,2023-03-06 12:00:00,12:00:00,,78.936,7221.385,2249.774,5.56,21.81,22.94,16.94,,120.845,,9.15,9.33
EOH0451,2023-03-06 12:30:00,12:30:00,,78.936,7221.385,2249.779,5.95,21.61,22.8,16.91,,120.845,,9.3,9.54
EOH0451,2023-03-06 13:00:00,13:00:00,,78.936,7221.385,2249.783,5.95,21.33,22.7,16.86,,120.845,,9.11,9.36
EOH0451,2023-03-06 13:30:00,13:30:00,,78.936,7221.385,2249.788,5.51,20.29,22.55,16.81,,120.845,,8.95,9.13
EOH0451,2023-03-06 14:00:00,14:00:00,,78.936,7221.385,2249.792,5.2,18.75,20.67,16.77,,120.845,,9.09,9.29
EOH0451,2023-03-06 14:30:00,14:30:00,,78.936,7221.385,2249.797,5.04,20.01,19.92,16.72,,120.845,,8.93,9.15
EOH0451,2023-03-06 15:00:00,15:00:00,,78.936,7221.385,2249.801,4.74,19.73,19.54,16.7,,120.845,,8.89,9.14
EOH0451,2023-03-06 15:30:00,15:30:00,,78.936,7221.385,2249.806,4.28,19.02,19.36,16.65,,120.845,,8.57,8.79
EOH0451,2023-03-06 16:00:00,16:00:00,,78.936,7221.385,2249.81,3.99,18.6,19.28,16.59,,120.845,,8.52,8.75
EOH0451,2023-03-06 16:30:00,16:30:00,,78.936,7221.385,2249.815,3.91,18.28,19.2,16.55,,120.845,,8.65,8.86
EOH0451,2023-03-06 17:00:00,17:00:00,,78.936,7221.385,2249.82,3.4,18.04,19.1,16.51,,120.845,,8.68,8.86
EOH0451,2023-03-06 17:30:00,17:30:00,,78.936,7221.385,2249.824,2.4,17.85,19.05,16.45,,120.845,,8.97,9.24
EOH0451,2023-03-06 18:00:00,18:00:00,,78.936,7221.385,2249.829,1.56,17.7,18.97,16.38,,120.845,,8.96,9.15
EOH0451,2023-03-06 18:30:00,18:30:00,,78.959,7222.274,2250.264,0.92,17.64,46.46,16.36,49.81,120.845,,8.87,8.19
EOH0451,2023-03-06 19:00:00,19:00:00,,78.964,7222.281,2250.275,0.27,38.69,41.32,16.29,49.66,120.845,,8.91,9.77
EOH0451,2023-03-06 19:30:00,19:30:00,,78.967,7222.281,2250.282,-0.41,31.03,30.1,16.27,,120.845,,9.08,9.76
EOH0451,2023-03-06 20:00:00,20:00:00,,78.967,7222.281,2250.287,-0.82,27.56,26.73,16.21,,120.845,,9.06,9.74
EOH0451,2023-03-06 20:30:00,20:30:00,,78.967,7222.281,2250.292,-0.92,25.7,25.38,16.15,,120.845,,9.1,9.44
EOH0451,2023-03-06 21:00:00,21:00:00,,78.967,7222.281,2250.297,-0.95,24.54,24.73,16.11,,120.845,,9.12,9.41
EOH0451,2023-03-06 21:30:00,21:30:00,,78.967,7222.281,2250.301,-0.88,23.79,24.27,16.02,,120.845,,9.17,9.8
EOH0451,2023-03-06 22:00:00,22:00:00,,78.967,7222.281,2250.306,-1.07,23.28,23.92,16.0,,120.845,,9.25,9.91
EOH0451,2023-03-06 22:30:00,22:30:00,,78.967,7222.281,2250.311,-1.56,22.89,23.65,15.94,,120.845,,8.95,9.32
EOH0451,2023-03-06 23:00:00,23:00:00,,78.967,7222.281,2250.315,-1.87,22.56,23.36,15.92,,120.845,,8.79,9.09
EOH0451,2023-03-06 23:30:00,23:30:00,,78.967,7222.281,2250.32,-1.99,22.26,23.1,15.85,,120.845,,8.92,9.42
EOH0451,2023-03-07 00:00:00,00:00:00,,78.967,7222.281,2250.324,-2.01,22.01,22.9,15.83,,120.845,,8.8,9.2
EOH0451,2023-03-07 00:30:00,00:30:00,,78.967,7222.281,2250.329,-1.92,21.79,22.66,15.77,,120.845,,8.43,8.88
EOH0451,2023-03-07 01:00:00,01:00:00,,78.967,7222.281,2250.333,-1.81,21.58,22.44,15.75,,120.845,,8.43,8.64
EOH0451,2023-03-07 01:30:00,01:30:00,,78.967,7222.281,2250.338,-1.69,21.39,22.25,15.67,,120.845,,8.59,8.81
EOH0451,2023-03-07 02:00:00,02:00:00,,78.967,7222.281,2250.342,-1.8,21.24,22.04,15.65,,120.845,,9.05,9.62
EOH0451,2023-03-07 02:30:00,02:30:00,,78.967,7222.281,2250.347,-2.18,21.17,21.85,15.59,,120.845,,8.73,9.06
EOH0451,2023-03-07 03:00:00,03:00:00,,78.967,7222.281,2250.351,-2.32,21.27,21.61,15.57,,120.845,,8.5,8.77
EOH0451,2023-03-07 03:30:00,03:30:00,,78.967,7222.281,2250.356,-2.18,22.09,20.55,15.48,,120.845,,8.39,8.72
EOH0451,2023-03-07 04:00:00,04:00:00,,78.967,7222.281,2250.36,-2.0,21.28,19.86,15.47,,120.845,,8.45,8.65
EOH0451,2023-03-07 04:30:00,04:30:00,,78.967,7222.281,2250.365,-1.8,20.05,19.93,15.38,,120.845,,8.82,8.99
EOH0451,2023-03-07 05:00:00,05:00:00,,78.967,7222.281,2250.369,-1.72,19.45,19.5,15.37,,120.845,,8.78,9.06
EOH0451,2023-03-07 05:30:00,05:30:00,,78.967,7222.281,2250.374,-1.79,19.51,19.23,15.32,,120.845,,8.74,9.01
EOH0451,2023-03-07 06:00:00,06:00:00,,78.967,7222.281,2250.379,-1.92,19.66,18.9,15.31,,120.845,,8.98,9.18
EOH0451,2023-03-07 06:30:00,06:30:00,,78.967,7222.281,2250.383,-2.14,19.6,18.63,15.24,,120.845,,9.22,9.55
EOH0451,2023-03-07 07:00:00,07:00:00,,78.967,7222.281,2250.388,-2.05,19.42,18.43,15.23,,120.845,,9.06,9.49
EOH0451,2023-03-07 07:30:00,07:30:00,,78.977,7222.472,2250.561,-1.61,19.26,26.6,15.16,44.26,120.845,,8.87,8.75
EOH0451,2023-03-07 08:00:00,08:00:00,,78.995,7223.173,2250.835,-1.12,44.16,49.96,15.15,53.17,120.845,,8.77,9.33
EOH0451,2023-03-07 08:30:00,08:30:00,,78.997,7223.173,2250.843,-0.56,34.89,34.08,15.1,,120.845,,8.67,9.62
EOH0451,2023-03-07 09:00:00,09:00:00,,78.999,7223.173,2250.85,-0.0,28.85,27.51,15.09,,120.845,,8.92,9.5
EOH0451,2023-03-07 09:30:00,09:30:00,,78.999,7223.173,2250.854,0.55,26.05,25.15,15.06,,120.845,,8.92,9.26
EOH0451,2023-03-07 10:00:00,10:00:00,,78.999,7223.173,2250.859,1.16,24.44,24.24,15.05,,120.845,,9.03,9.51
EOH0451,2023-03-07 10:30:00,10:30:00,,78.999,7223.173,2250.863,1.81,23.45,23.73,15.02,,120.845,,9.08,9.73
EOH0451,2023-03-07 11:00:00,11:00:00,,78.999,7223.173,2250.868,2.3,22.82,23.34,15.01,,120.845,,8.95,9.89
EOH0451,2023-03-07 11:30:00,11:30:00,,78.999,7223.173,2250.872,2.61,22.35,23.07,14.96,,120.845,,8.59,9.2
EOH0451,2023-03-07 12:00:00,12:00:00,,78.999,7223.173,2250.877,2.93,21.98,22.83,14.95,,120.845,,8.66,8.94
EOH0451,2023-03-07 12:30:00,12:30:00,,78.999,7223.173,2250.882,3.27,21.66,22.59,14.98,,120.845,,8.83,9.1
EOH0451,2023-03-07 13:00:00,13:00:00,,78.999,7223.173,2250.886,3.76,21.41,22.38,14.99,,120.845,,8.91,9.6
EOH0451,2023-03-07 13:30:00,13:30:00,,78.999,7223.173,2250.891,4.43,21.19,22.15,15.0,,120.845,,8.82,9.2
EOH0451,2023-03-07 14:00:00,14:00:00,,79.004,7224.323,2251.128,4.14,24.67,20.57,14.98,,120.845,,8.79,7.66
EOH0451,2023-03-07 14:30:00,14:30:00,,79.011,7225.889,2251.524,2.74,38.07,32.56,15.51,,120.845,,8.7,7.23
EOH0451,2023-03-07 15:00:00,15:00:00,,79.017,7227.442,2251.96,2.1,43.55,38.12,16.3,,120.845,,8.9,7.55
EOH0451,2023-03-07 15:30:00,15:30:00,,79.023,7229.005,2252.405,2.34,45.12,39.66,16.75,,120.845,,9.09,7.76
EOH0451,2023-03-07 16:00:00,16:00:00,,79.03,7230.557,2252.859,2.12,46.13,40.71,17.29,,120.845,,9.21,7.9
EOH0451,2023-03-07 16:30:00,16:30:00,,79.036,7232.1,2253.321,1.38,47.22,41.85,17.87,,120.845,,9.05,7.78
EOH0451,2023-03-07 17:00:00,17:00:00,,79.043,7233.622,2253.786,0.61,47.77,42.45,18.37,,120.845,,8.76,7.51
EOH0451,2023-03-07 17:30:00,17:30:00,,79.049,7235.143,2254.254,-0.18,48.14,42.84,18.8,,120.845,,8.85,7.61
EOH0451,2023-03-07 18:00:00,18:00:00,,79.055,7236.657,2254.723,-0.78,48.43,43.15,19.18,,120.845,,8.72,7.49
EOH0451,2023-03-07 18:30:00,18:30:00,,79.061,7238.162,2255.193,-1.17,48.66,43.33,19.5,,120.845,,8.59,7.36
EOH0451,2023-03-07 19:00:00,19:00:00,,79.067,7239.666,2255.664,-1.38,48.91,43.52,19.77,,120.845,,8.62,7.4
EOH0451,2023-03-07 19:30:00,19:30:00,,79.074,7241.179,2256.14,,49.18,43.75,20.05,,120.845,,8.85,7.63
EOH0451,2023-03-07 20:00:00,20:00:00,,79.08,7242.692,2256.617,,49.42,44.01,20.34,,120.845,,8.85,7.63
EOH0451,2023-03-07 20:30:00,20:30:00,,79.086,7244.199,2257.094,,49.62,44.22,20.58,,120.845,,8.78,7.56
EOH0451,2023-03-07 21:00:00,21:00:00,,79.092,7245.684,2257.561,,49.43,44.37,20.79,,120.845,,8.68,7.6
EOH0451,2023-03-07 21:30:00,21:30:00,,79.094,7245.685,2257.569,,40.17,39.83,20.89,,120.845,,9.01,10.86
EOH0451,2023-03-07 22:00:00,22:00:00,,79.097,7245.685,2257.577,-4.03,34.71,33.7,20.48,,120.845,,9.0,11.61
EOH0451,2023-03-07 22:30:00,22:30:00,,79.099,7246.143,2257.674,-4.06,31.16,28.6,19.99,,120.845,,8.66,8.64
EOH0451,2023-03-07 23:00:00,23:00:00,,79.105,7247.678,2258.077,-4.17,39.64,34.02,19.8,,120.845,,8.34,6.94
EOH0451,2023-03-07 23:30:00,23:30:00,,79.11,7248.991,2258.466,-4.36,45.09,40.38,20.06,,120.845,,8.12,7.33
EOH0451,2023-03-08 00:00:00,00:00:00,,79.113,7248.991,2258.474,-4.47,37.08,36.76,20.26,,120.845,,8.23,8.96
EOH0451,2023-03-08 00:30:00,00:30:00,,79.117,7249.736,2258.651,-4.49,33.73,30.37,19.99,,120.845,,8.08,7.79
EOH0451,2023-03-08 01:00:00,01:00:00,,79.123,7251.243,2259.074,-4.61,42.3,36.7,19.93,,120.845,,7.91,6.58
EOH0451,2023-03-08 01:30:00,01:30:00,,79.128,7252.306,2259.394,-4.84,44.43,40.77,20.21,,120.845,,7.83,7.37
EOH0451,2023-03-08 02:00:00,02:00:00,,79.131,7252.306,2259.402,-5.09,36.29,35.84,20.3,,120.845,,7.95,8.45
EOH0451,2023-03-08 02:30:00,02:30:00,,79.136,7253.316,2259.646,-5.38,34.73,30.55,20.0,,120.845,,8.18,7.31
EOH0451,2023-03-08 03:00:00,03:00:00,,79.142,7254.808,2260.078,-5.71,43.41,37.85,20.0,,120.845,,7.76,6.45
EOH0451,2023-03-08 03:30:00,03:30:00,,79.148,7256.288,2260.536,-6.09,47.08,41.57,20.34,,120.845,,7.67,6.44
EOH0451,2023-03-08 04:00:00,04:00:00,,79.154,7257.776,2261.004,-6.42,48.36,42.87,20.66,45.3,120.845,,7.68,6.49
EOH0451,2023-03-08 04:30:00,04:30:00,,79.176,7259.217,2261.516,-6.68,43.08,46.58,20.82,53.09,120.845,,7.6,6.49
EOH0451,2023-03-08 05:00:00,05:00:00,,79.182,7260.727,2261.957,-6.82,44.57,38.95,20.74,,120.845,,7.62,6.36
EOH0451,2023-03-08 05:30:00,05:30:00,,79.188,7262.2,2262.42,-6.81,47.77,42.3,20.94,,120.845,,7.51,6.31
EOH0451,2023-03-08 06:00:00,06:00:00,,79.193,7263.147,2262.721,-6.78,46.06,42.81,21.21,,120.845,,7.47,7.39
EOH0451,2023-03-08 06:30:00,06:30:00,,79.195,7263.147,2262.729,-6.73,37.54,37.05,21.18,,120.845,,7.54,8.44
EOH0451,2023-03-08 07:00:00,07:00:00,,79.197,7263.147,2262.736,-6.45,33.26,32.46,20.73,,120.845,,7.7,8.32
EOH0451,2023-03-08 07:30:00,07:30:00,,79.199,7263.542,2262.819,-5.92,30.43,28.41,20.27,,120.845,,7.88,7.81
EOH0451,2023-03-08 08:00:00,08:00:00,,79.205,7265.045,2263.212,-4.42,38.66,33.14,20.1,,120.845,,7.71,6.32
EOH0451,2023-03-08 08:30:00,08:30:00,,79.21,7265.997,2263.489,-1.82,42.57,39.25,20.37,,120.845,,7.71,7.9
EOH0451,2023-03-08 09:00:00,09:00:00,,79.215,7267.447,2263.913,-0.0,43.37,37.88,20.57,,120.845,,7.46,6.17
EOH0451,2023-03-08 09:30:00,09:30:00,,79.221,7268.905,2264.368,0.91,47.25,41.83,20.88,,120.845,,7.41,6.2
EOH0451,2023-03-08 10:00:00,10:00:00,,79.227,7270.361,2264.836,1.53,48.63,43.23,21.19,,120.845,,7.37,6.2
EOH0451,2023-03-08 10:30:00,10:30:00,,79.233,7271.813,2265.308,1.8,49.26,43.86,21.5,,120.845,,7.43,6.27
EOH0451,2023-03-08 11:00:00,11:00:00,,79.238,7273.266,2265.784,1.91,49.72,44.32,21.8,,120.845,,7.51,6.35
EOH0451,2023-03-08 11:30:00,11:30:00,,79.244,7274.719,2266.263,1.82,50.0,44.58,22.04,,120.845,,7.55,6.4
EOH0451,2023-03-08 12:00:00,12:00:00,,79.25,7276.174,2266.742,1.98,50.24,44.82,22.25,,120.845,,7.67,6.52
EOH0451,2023-03-08 12:30:00,12:30:00,,79.256,7277.631,2267.225,2.42,50.47,45.04,22.46,,120.845,,7.78,6.63
EOH0451,2023-03-08 13:00:00,13:00:00,,79.262,7279.084,2267.708,2.58,50.63,45.22,22.65,,120.845,,7.75,6.61
EOH0451,2023-03-08 13:30:00,13:30:00,,79.267,7280.546,2268.194,2.41,50.84,45.39,22.8,,120.845,,7.99,6.84
EOH0451,2023-03-08 14:00:00,14:00:00,,79.272,7281.49,2268.504,2.29,48.26,45.01,22.97,,120.845,,8.13,8.07
EOH0451,2023-03-08 14:30:00,14:30:00,,79.275,7281.49,2268.512,2.24,39.3,38.73,22.87,,120.845,,8.15,8.81
EOH0451,2023-03-08 15:00:00,15:00:00,,79.276,7281.49,2268.519,2.18,34.74,33.82,22.38,,120.845,,8.23,8.76
EOH0451,2023-03-08 15:30:00,15:30:00,,79.276,7281.49,2268.523,2.11,31.73,30.93,21.96,,120.845,,8.34,8.71
EOH0451,2023-03-08 16:00:00,16:00:00,,79.276,7281.49,2268.528,1.89,29.67,29.04,21.51,,120.845,,8.47,8.81
EOH0451,2023-03-08 16:30:00,16:30:00,,79.276,7281.49,2268.533,1.51,28.19,27.78,21.09,,120.845,,8.54,8.87
EOH0451,2023-03-08 17:00:00,17:00:00,,79.277,7281.524,2268.538,0.99,26.87,26.45,20.74,,120.845,,8.56,8.9
EOH0451,2023-03-08 17:30:00,17:30:00,,79.283,7283.035,2268.906,0.34,34.55,28.93,20.52,,120.845,,8.11,6.63
EOH0451,2023-03-08 18:00:00,18:00:00,,79.289,7284.515,2269.341,-0.5,44.32,38.91,20.81,,120.845,,7.83,6.54
EOH0451,2023-03-08 18:30:00,18:30:00,,79.295,7285.99,2269.802,-1.56,47.8,42.43,21.26,,120.845,,7.82,6.61
EOH0451,2023-03-08 19:00:00,19:00:00,,79.3,7287.453,2270.274,-2.21,49.14,43.8,21.64,,120.845,,7.79,6.62
EOH0451,2023-03-08 19:30:00,19:30:00,,79.306,7288.917,2270.752,-2.41,49.82,44.47,21.98,,120.845,,7.89,6.73
EOH0451,2023-03-08 20:00:00,20:00:00,,79.312,7290.397,2271.233,-2.26,50.29,44.87,22.29,47.01,120.845,,8.01,6.85
EOH0451,2023-03-08 20:30:00,20:30:00,,79.331,7291.856,2271.731,-1.7,45.4,45.46,22.45,53.73,120.845,,7.71,6.58
EOH0451,2023-03-08 21:00:00,21:00:00,,79.337,7293.283,2272.168,-1.46,47.26,42.15,22.41,,120.845,,7.73,6.83
EOH0451,2023-03-08 21:30:00,21:30:00,,79.339,7293.283,2272.176,-1.6,39.71,39.55,22.46,,120.845,,7.83,8.69
EOH0451,2023-03-08 22:00:00,22:00:00,,79.342,7293.283,2272.183,-1.61,34.92,34.3,22.11,,120.845,,8.02,8.51
EOH0451,2023-03-08 22:30:00,22:30:00,,79.342,7293.283,2272.188,-1.49,31.86,31.36,21.64,,120.845,,8.4,9.05
EOH0451,2023-03-08 23:00:00,23:00:00,,79.342,7293.283,2272.193,-2.01,29.8,29.62,21.22,,120.845,,8.4,8.95
EOH0451,2023-03-08 23:30:00,23:30:00,,79.342,7293.283,2272.197,-3.25,28.35,28.45,20.82,,120.845,,8.32,8.77
EOH0451,2023-03-09 00:00:00,00:00:00,,79.342,7293.344,2272.211,-3.67,27.19,27.19,20.5,,120.845,,8.52,8.66
EOH0451,2023-03-09 00:30:00,00:30:00,,79.348,7294.874,2272.581,-3.15,34.86,29.21,20.32,,120.845,,8.33,6.85
EOH0451,2023-03-09 01:00:00,01:00:00,,79.352,7295.613,2272.789,-2.72,40.06,37.55,20.63,,120.845,,8.22,8.01
EOH0451,2023-03-09 01:30:00,01:30:00,,79.355,7295.613,2272.797,-2.37,33.67,33.37,20.71,,120.845,,8.49,9.02
EOH0451,2023-03-09 02:00:00,02:00:00,,79.357,7295.645,2272.805,-2.54,30.32,29.67,20.51,,120.845,,8.3,8.9
EOH0451,2023-03-09 02:30:00,02:30:00,,79.363,7297.164,2273.185,-3.32,36.1,30.49,20.3,,120.845,,7.95,6.5
EOH0451,2023-03-09 03:00:00,03:00:00,,79.367,7298.077,2273.449,-3.38,41.73,38.52,20.56,,120.845,,7.8,7.41
EOH0451,2023-03-09 03:30:00,03:30:00,,79.372,7299.099,2273.726,-2.64,38.59,34.64,20.71,,120.845,,7.83,7.0
EOH0451,2023-03-09 04:00:00,04:00:00,,79.378,7300.58,2274.173,-2.52,45.73,40.22,20.93,,120.845,,7.9,6.65
EOH0451,2023-03-09 04:30:00,04:30:00,,79.384,7302.06,2274.64,-3.1,48.48,42.98,21.29,,120.845,,8.14,6.93
EOH0451,2023-03-09 05:00:00,05:00:00,,79.39,7303.526,2275.115,-3.45,49.53,44.08,21.68,,120.845,,7.86,6.69
EOH0451,2023-03-09 05:30:00,05:30:00,,79.396,7304.992,2275.594,-3.53,50.02,44.58,22.0,,120.845,,7.76,6.6
EOH0451,2023-03-09 06:00:00,06:00:00,,79.4,7305.904,2275.892,-3.13,47.43,44.2,22.25,,120.845,,7.78,7.49
EOH0451,2023-03-09 06:30:00,06:30:00,,79.403,7305.904,2275.9,-2.17,38.49,37.89,22.23,,120.845,,7.98,8.52
EOH0451,2023-03-09 07:00:00,07:00:00,,79.404,7305.904,2275.907,-1.55,34.01,33.09,21.79,,120.845,,8.27,8.86
EOH0451,2023-03-09 07:30:00,07:30:00,,79.404,7305.904,2275.912,-1.32,31.08,30.27,21.34,,120.845,,8.29,9.09
EOH0451,2023-03-09 08:00:00,08:00:00,,79.404,7305.904,2275.916,-1.06,29.09,28.46,20.95,,120.845,,8.37,8.86
EOH0451,2023-03-09 08:30:00,08:30:00,,79.405,7305.952,2275.926,-0.75,27.51,26.8,20.63,,120.845,,8.19,8.42
EOH0451,2023-03-09 09:00:00,09:00:00,,79.411,7307.479,2276.298,-0.35,35.05,29.4,20.44,,120.845,,8.24,6.76
EOH0451,2023-03-09 09:30:00,09:30:00,,79.417,7308.976,2276.737,0.15,44.76,39.29,20.82,,120.845,,8.3,7.01
EOH0451,2023-03-09 10:00:00,10:00:00,,79.423,7310.451,2277.201,0.62,48.14,42.76,21.32,,120.845,,8.03,6.81
EOH0451,2023-03-09 10:30:00,10:30:00,,79.429,7311.923,2277.676,1.06,49.43,44.06,21.75,,120.845,,8.04,6.86
EOH0451,2023-03-09 11:00:00,11:00:00,,79.434,7313.395,2278.156,1.45,50.1,44.74,22.11,,120.845,,8.02,6.85
EOH0451,2023-03-09 11:30:00,11:30:00,,79.442,7314.861,2278.641,1.79,50.49,45.36,22.43,49.38,120.845,,8.13,6.97
EOH0451,2023-03-09 12:00:00,12:00:00,,79.459,7316.36,2279.139,1.82,45.06,44.93,22.57,54.45,120.845,,8.27,7.11
EOH0451,2023-03-09 12:30:00,12:30:00,,79.465,7317.843,2279.606,1.5,48.44,42.91,22.62,,120.845,,8.18,6.97
EOH0451,2023-03-09 13:00:00,13:00:00,,79.471,7319.317,2280.089,1.26,50.46,44.97,22.88,,120.845,,8.23,7.06
EOH0451,2023-03-09 13:30:00,13:30:00,,79.477,7320.783,2280.578,1.12,51.16,45.69,23.13,,120.845,,8.25,7.09
EOH0451,2023-03-09 14:00:00,14:00:00,,79.481,7321.695,2280.879,1.1,48.62,45.34,23.35,,120.845,,8.22,8.94
